Day of the month,Month,Year,Mid averaging-period time,"Pasquill stability class
",Average 60 m wind direction (scalar) (units: deg),"Average 60 m wind speed (scalar)
 (units: m/s)","Standard deviation of 60 m wind direction
(units: deg)","Average 60 m temperature 
(units:deg C)",Average 10 m wind direction (scalar) (units: deg),Average 10 m wind speed (scalar) (units: m/s),Standard deviation of 10 m wind direction (units: deg),Average 10 m temperature (units: deg C),"Average dew point temperature (units: deg C)
",Average relative humidity (units: %),Average temperature difference/100m (units: deg C/100m),Total precipitation (units: mm),Average solar radiation (units: Watts/m**2),Average net radiation (units: Watts/m**2),Average barometric pressure (units: kPa),Average water vapor pressure (units: kPa),Average 10 cm soil temperature (units: deg C),Average 100 cm soil temperature (units: deg C),Average 10 ft soil temperature (units: deg C)
12,3,20,1030,X   ,157.7,5.5,11.7,6.8,99999.0,99999.0,99999.0,7.4,4.3,80.3,-1.2,0.0,230.30,155.90,98.93,0.83,2.4,3.2,6.8
12,3,20,1130,X   ,146.6,4.9,11.6,7.9,99999.0,99999.0,99999.0,8.5,5.1,78.7,-1.2,0.0,248.70,176.80,98.80,0.88,2.4,3.2,6.8
12,3,20,1230,X   ,162.0,6.1,12.6,9.6,99999.0,99999.0,99999.0,10.3,7.1,80.0,-1.3,0.0,267.00,189.30,98.73,1.01,2.5,3.3,6.8
12,3,20,1330,X   ,174.0,7.5,8.8,10.4,99999.0,99999.0,99999.0,10.9,8.4,83.8,-1.2,0.0,183.90,131.00,98.59,1.11,2.6,3.3,6.8
12,3,20,1430,X   ,172.9,5.9,12.0,10.6,99999.0,99999.0,99999.0,11.2,8.8,84.7,-1.1,0.0,145.40,102.70,98.45,1.14,2.7,3.3,6.8
12,3,20,1530,X   ,199.3,4.9,12.2,11.2,99999.0,99999.0,99999.0,11.6,9.4,85.4,-0.7,0.0,55.40,40.30,98.43,1.18,2.8,3.3,6.8
12,3,20,1630,X   ,223.6,4.5,10.8,11.7,99999.0,99999.0,99999.0,12.0,9.8,85.8,-0.6,0.0,20.40,14.80,98.44,1.22,2.9,3.3,6.8
12,3,20,1730,X   ,231.6,5.0,14.0,11.8,99999.0,99999.0,99999.0,12.1,10.1,87.1,-0.5,0.0,2.60,1.40,98.44,1.24,3.0,3.3,6.8
12,3,20,1830,X   ,228.2,5.7,9.0,11.7,99999.0,99999.0,99999.0,11.9,10.3,88.6,-0.5,0.0,0.00,-1.10,98.43,1.25,3.0,3.3,6.8
12,3,20,1930,X   ,244.3,5.6,8.3,11.2,99999.0,99999.0,99999.0,11.5,10.4,91.3,-0.5,0.0,0.00,-4.80,98.46,1.26,3.1,3.3,6.8
12,3,20,2030,X   ,282.1,9.5,22.1,10.4,99999.0,99999.0,99999.0,10.6,9.3,90.7,-0.4,0.0,0.00,-3.30,98.51,1.18,3.2,3.3,6.8
12,3,20,2130,X   ,306.1,9.9,9.4,8.5,99999.0,99999.0,99999.0,8.7,4.9,75.6,-0.4,0.0,0.00,-40.90,98.65,0.87,3.2,3.3,6.8
12,3,20,2230,X   ,306.5,8.9,10.5,6.8,99999.0,99999.0,99999.0,7.0,2.3,71.0,-0.3,0.0,0.00,-62.70,98.77,0.72,3.3,3.3,6.8
12,3,20,2330,X   ,291.8,8.0,9.8,6.0,99999.0,99999.0,99999.0,6.2,2.4,75.4,-0.4,0.0,0.00,-56.20,98.83,0.73,3.3,3.3,6.8
12,3,20,2400,X   ,200.4,6.1,8.7,7.1,99999.0,99999.0,99999.0,7.3,5.3,86.9,-0.3,0.0,80.80,43.20,98.78,0.92,2.7,3.2,6.8
13,3,20,30,X   ,295.9,9.3,9.5,5.0,99999.0,99999.0,99999.0,5.3,0.1,68.1,-0.4,0.0,0.00,-69.00,98.93,0.62,3.3,3.3,6.8
13,3,20,130,X   ,291.1,9.6,10.3,3.8,99999.0,99999.0,99999.0,4.1,-0.4,71.1,-0.5,0.0,0.00,-69.10,99.05,0.59,3.3,3.3,6.8
13,3,20,230,X   ,297.5,8.9,9.0,2.5,99999.0,99999.0,99999.0,2.7,-3.2,63.9,-0.5,0.0,0.00,-73.30,99.13,0.48,3.3,3.3,6.8
13,3,20,330,X   ,290.4,7.4,9.4,1.5,99999.0,99999.0,99999.0,1.7,-4.2,63.5,-0.4,0.0,0.00,-73.50,99.21,0.45,3.3,3.3,6.7
13,3,20,430,X   ,279.0,7.7,8.9,0.9,99999.0,99999.0,99999.0,1.1,-3.3,71.1,-0.4,0.0,0.00,-70.80,99.32,0.48,3.2,3.3,6.7
13,3,20,530,X   ,273.8,7.5,8.6,0.4,99999.0,99999.0,99999.0,0.6,-3.5,72.9,-0.4,0.0,0.00,-70.50,99.43,0.47,3.2,3.3,6.7
13,3,20,630,X   ,272.7,7.1,8.8,0.0,99999.0,99999.0,99999.0,0.3,-4.4,70.1,-0.5,0.0,44.30,-45.60,99.55,0.44,3.2,3.3,6.7
13,3,20,730,X   ,267.7,7.3,10.8,0.5,99999.0,99999.0,99999.0,1.0,-4.7,65.1,-1.0,0.0,229.90,88.90,99.67,0.43,3.1,3.3,6.8
13,3,20,830,X   ,274.1,8.6,12.1,1.2,99999.0,99999.0,99999.0,1.8,-5.1,59.4,-1.2,0.0,437.90,236.50,99.83,0.42,3.1,3.4,6.8
13,3,20,930,X   ,266.0,9.1,10.3,2.1,99999.0,99999.0,99999.0,2.7,-5.3,54.8,-1.2,0.0,611.10,359.30,99.98,0.41,3.0,3.4,6.8
13,3,20,1030,X   ,261.9    1,0.6,10.0,2.9,99999.0,99999.0,99999.0,3.8,-5.3,50.3,-1.8,0.0,727.90,452.20   1,0.09,0.41,3.0,3.4,6.8
13,3,20,1130,X   ,269.0    1,0.4,10.7,4.0,99999.0,99999.0,99999.0,5.0,-5.4,46.2,-2.1,0.0,781.70,491.00   1,0.14,0.41,3.0,3.4,6.8
13,3,20,1230,X   ,281.5,9.5,12.9,5.3,99999.0,99999.0,99999.0,6.3,-5.4,42.4,-2.0,0.0,794.90,503.10   1,0.15,0.41,3.0,3.4,6.8
13,3,20,1330,X   ,281.3,9.1,13.6,6.5,99999.0,99999.0,99999.0,7.4,-6.1,37.4,-1.8,0.0,714.20,437.60   1,0.17,0.39,3.1,3.4,6.8
13,3,20,1430,X   ,279.4,9.2,12.3,7.2,99999.0,99999.0,99999.0,8.1,-5.9,36.1,-1.8,0.0,607.90,349.50   1,0.26,0.39,3.3,3.4,6.8
13,3,20,1530,X   ,274.8    1,0.0,11.1,7.7,99999.0,99999.0,99999.0,8.5,-5.7,35.8,-1.6,0.0,450.90,228.30   1,0.35,0.40,3.4,3.4,6.8
13,3,20,1630,X   ,284.2,8.6,11.3,7.7,99999.0,99999.0,99999.0,8.3,-6.4,34.4,-1.2,0.0,249.30,78.10   1,0.39,0.38,3.5,3.4,6.8
13,3,20,1730,X   ,281.8,7.7,9.0,7.0,99999.0,99999.0,99999.0,7.3,-6.5,36.4,-0.7,0.0,57.80,-46.90   1,0.39,0.38,3.6,3.4,6.8
13,3,20,1830,X   ,283.6,5.3,7.8,6.1,99999.0,99999.0,99999.0,6.2,-6.1,40.5,-0.1,0.0,0.00,-65.60   1,0.39,0.39,3.7,3.4,6.8
13,3,20,1930,X   ,290.5,4.9,8.9,5.4,99999.0,99999.0,99999.0,5.5,-5.8,43.7,0.0,0.0,0.00,-42.10   1,0.44,0.40,3.7,3.4,6.7
13,3,20,2030,X   ,302.7,4.3,10.8,5.0,99999.0,99999.0,99999.0,5.2,-6.4,42.2,-0.4,0.0,0.00,-29.50   1,0.50,0.38,3.7,3.4,6.7
13,3,20,2130,X   ,318.4,4.9,10.7,4.7,99999.0,99999.0,99999.0,4.9,-7.1,41.2,-0.4,0.0,0.00,-27.40   1,0.53,0.36,3.7,3.4,6.7
13,3,20,2230,X   ,326.3,5.5,9.4,4.3,99999.0,99999.0,99999.0,4.5,-6.8,43.2,-0.4,0.0,0.00,-24.10   1,0.54,0.37,3.6,3.4,6.7
13,3,20,2330,X   ,336.8,4.8,11.6,3.9,99999.0,99999.0,99999.0,4.2,-6.4,45.4,-0.5,0.0,0.00,-19.20   1,0.57,0.38,3.6,3.4,6.7
13,3,20,2400,X   ,283.5,7.8,9.8,4.0,99999.0,99999.0,99999.0,4.4,-5.0,51.5,-0.9,0.0,237.80,104.10,99.96,0.43,3.3,3.4,6.8
14,3,20,30,X   ,7.5,4.1,13.4,3.6,99999.0,99999.0,99999.0,3.9,-6.8,45.0,-0.5,0.0,0.00,-16.10   1,0.59,0.37,3.5,3.5,6.7
14,3,20,130,X   ,26.0,3.5,9.5,3.4,99999.0,99999.0,99999.0,3.6,-6.4,47.2,-0.5,0.0,0.00,-19.80   1,0.62,0.38,3.5,3.5,6.7
14,3,20,230,X   ,42.1,3.5,11.7,3.1,99999.0,99999.0,99999.0,3.4,-6.7,46.9,-0.5,0.0,0.00,-21.30   1,0.61,0.37,3.5,3.5,6.7
14,3,20,330,X   ,43.3,3.8,9.9,2.5,99999.0,99999.0,99999.0,2.6,-7.9,45.3,-0.3,0.0,0.00,-40.50   1,0.59,0.34,3.4,3.5,6.7
14,3,20,430,X   ,56.2,4.6,9.2,2.1,99999.0,99999.0,99999.0,2.4,-6.9,49.7,-0.6,0.0,0.00,-16.60   1,0.59,0.37,3.4,3.5,6.7
14,3,20,530,X   ,52.5,4.2,12.7,1.9,99999.0,99999.0,99999.0,2.3,-6.5,51.8,-0.7,0.0,0.00,-11.20   1,0.63,0.38,3.3,3.5,6.7
14,3,20,630,X   ,59.4,4.0,9.2,1.8,99999.0,99999.0,99999.0,2.1,-5.3,57.1,-0.7,0.0,5.40,-6.40   1,0.67,0.41,3.3,3.5,6.7
14,3,20,730,X   ,70.6,4.3,8.9,1.7,99999.0,99999.0,99999.0,2.1,-5.1,58.3,-0.7,0.0,22.20,5.60   1,0.75,0.42,3.2,3.5,6.7
14,3,20,830,X   ,64.0,3.1,11.2,1.8,99999.0,99999.0,99999.0,2.2,-4.3,61.1,-0.8,0.0,46.90,21.50   1,0.83,0.44,3.2,3.5,6.7
14,3,20,930,X   ,66.6,3.5,14.2,1.9,99999.0,99999.0,99999.0,2.4,-3.9,62.6,-0.9,0.0,80.70,46.00   1,0.79,0.46,3.1,3.5,6.7
14,3,20,1030,X   ,84.7,2.6,14.2,2.1,99999.0,99999.0,99999.0,2.6,-3.9,61.6,-1.0,0.0,89.40,51.80   1,0.81,0.46,3.1,3.5,6.7
14,3,20,1130,X   ,68.8,3.2,15.1,1.2,99999.0,99999.0,99999.0,1.7,-2.8,71.6,-0.9,0.0,127.80,81.50   1,0.77,0.50,3.1,3.6,6.7
14,3,20,1230,X   ,146.2,9.6,39.7,0.2,99999.0,99999.0,99999.0,0.6,-1.0,88.0,-0.8,0.2,100.80,65.20   1,0.78,0.57,3.1,3.6,6.7
14,3,20,1330,X   ,76.2,3.8,55.5,-0.2,99999.0,99999.0,99999.0,0.2,-0.9,92.0,-0.9,0.0,105.70,73.10   1,0.74,0.58,3.1,3.6,6.7
14,3,20,1430,X   ,32.8,1.8,30.5,0.2,99999.0,99999.0,99999.0,0.6,-0.7,90.1,-0.8,0.0,82.80,47.70   1,0.73,0.58,3.0,3.6,6.7
14,3,20,1530,X   ,31.2,4.5,15.9,0.7,99999.0,99999.0,99999.0,1.1,-1.4,82.7,-0.8,0.0,51.60,25.90   1,0.77,0.55,3.0,3.6,6.7
14,3,20,1630,X   ,37.4,5.7,11.6,0.3,99999.0,99999.0,99999.0,0.7,-2.1,81.0,-0.8,0.0,27.40,10.00   1,0.77,0.53,3.0,3.6,6.7
14,3,20,1730,X   ,37.2,5.1,11.3,-0.4,99999.0,99999.0,99999.0,0.0,-1.9,86.4,-0.8,0.0,17.90,4.70   1,0.80,0.53,3.0,3.6,6.7
14,3,20,1830,X   ,40.8,5.0,11.1,-0.5,99999.0,99999.0,99999.0,-0.2,-1.9,87.6,-0.8,0.0,0.20,-10.50   1,0.83,0.53,3.0,3.6,6.7
14,3,20,1930,X   ,38.7,5.0,12.8,-0.6,99999.0,99999.0,99999.0,-0.2,-2.3,85.3,-0.8,0.0,0.00,-10.60   1,0.85,0.52,3.0,3.6,6.7
14,3,20,2030,X   ,34.5,4.7,10.6,-0.4,99999.0,99999.0,99999.0,0.0,-2.3,84.3,-0.7,0.0,0.00,-14.50   1,0.88,0.52,2.9,3.6,6.7
14,3,20,2130,X   ,30.5,4.9,11.5,0.0,99999.0,99999.0,99999.0,0.3,-2.9,78.5,-0.6,0.0,0.00,-11.50   1,0.94,0.50,2.9,3.6,6.7
14,3,20,2230,X   ,28.7,5.1,11.2,0.0,99999.0,99999.0,99999.0,0.3,-3.0,78.0,-0.6,0.0,0.00,-12.50   1,0.93,0.49,2.8,3.6,6.7
14,3,20,2330,X   ,24.9,5.2,10.2,0.0,99999.0,99999.0,99999.0,0.3,-2.8,79.0,-0.7,0.0,0.00,-12.60   1,0.93,0.50,2.8,3.6,6.7
14,3,20,2400,X   ,48.2,4.4,15.7,1.1,99999.0,99999.0,99999.0,1.5,-3.7,69.6,-0.7,0.2,31.60,9.50   1,0.76,0.47,3.1,3.6,6.7
15,3,20,30,X   ,25.6,5.4,10.7,0.0,99999.0,99999.0,99999.0,0.3,-2.9,78.6,-0.7,0.0,0.00,-13.20   1,0.93,0.50,2.8,3.6,6.7
15,3,20,130,X   ,32.7,4.8,10.6,0.0,99999.0,99999.0,99999.0,0.3,-3.0,77.8,-0.6,0.0,0.00,-19.90   1,0.95,0.49,2.7,3.7,6.7
15,3,20,230,X   ,37.6,4.3,10.9,0.1,99999.0,99999.0,99999.0,0.3,-3.5,74.7,-0.6,0.0,0.00,-13.80   1,0.94,0.47,2.7,3.7,6.7
15,3,20,330,X   ,34.4,4.9,10.5,0.0,99999.0,99999.0,99999.0,0.3,-3.7,73.5,-0.7,0.0,0.00,-10.40   1,0.97,0.47,2.7,3.7,6.7
15,3,20,430,X   ,35.6,4.1,11.7,0.0,99999.0,99999.0,99999.0,0.3,-3.6,74.2,-0.6,0.0,0.00,-10.10   1,1.02,0.47,2.6,3.7,6.7
15,3,20,530,X   ,43.5,4.3,12.6,0.1,99999.0,99999.0,99999.0,0.5,-3.5,74.1,-0.7,0.0,0.10,-9.10   1,1.06,0.47,2.6,3.7,6.7
15,3,20,630,X   ,49.3,4.7,12.8,0.1,99999.0,99999.0,99999.0,0.5,-3.3,75.0,-0.7,0.0,13.00,1.60   1,1.09,0.48,2.6,3.7,6.7
15,3,20,730,X   ,56.2,5.3,11.2,0.2,99999.0,99999.0,99999.0,0.5,-3.2,75.3,-0.8,0.0,43.50,24.60   1,1.15,0.48,2.5,3.7,6.7
15,3,20,830,X   ,53.6,5.1,10.4,0.2,99999.0,99999.0,99999.0,0.6,-3.2,74.9,-1.0,0.0,97.30,62.30   1,1.21,0.49,2.5,3.7,6.7
15,3,20,930,X   ,47.1,4.6,12.4,0.4,99999.0,99999.0,99999.0,0.9,-3.4,72.3,-1.1,0.0,156.40,101.40   1,1.26,0.48,2.5,3.7,6.7
15,3,20,1030,X   ,48.6,4.3,15.2,0.8,99999.0,99999.0,99999.0,1.6,-3.2,70.0,-1.4,0.0,348.00,230.80   1,1.26,0.49,2.4,3.7,6.7
15,3,20,1130,X   ,38.9,4.2,15.1,1.8,99999.0,99999.0,99999.0,2.7,-3.2,64.4,-1.7,0.0,527.20,334.60   1,1.25,0.48,2.4,3.8,6.7
15,3,20,1230,X   ,47.3,4.3,17.4,3.0,99999.0,99999.0,99999.0,3.8,-3.5,58.0,-1.7,0.0,720.70,460.50   1,1.18,0.47,2.5,3.8,6.7
15,3,20,1330,X   ,63.0,4.4,16.7,3.6,99999.0,99999.0,99999.0,4.4,-3.9,54.1,-1.7,0.0,691.40,431.80   1,1.13,0.46,2.5,3.8,6.7
15,3,20,1430,X   ,62.1,4.4,18.7,3.7,99999.0,99999.0,99999.0,4.6,-4.2,52.3,-1.8,0.0,597.60,351.00   1,1.12,0.45,2.6,3.8,6.7
15,3,20,1530,X   ,61.5,4.7,16.1,3.4,99999.0,99999.0,99999.0,4.2,-4.5,52.9,-1.5,0.0,440.60,227.10   1,1.11,0.44,2.8,3.8,6.7
15,3,20,1630,X   ,60.1,3.8,13.9,3.2,99999.0,99999.0,99999.0,3.8,-5.0,52.2,-1.3,0.0,255.90,93.40   1,1.07,0.42,2.9,3.8,6.7
15,3,20,1730,X   ,62.9,3.7,10.1,2.8,99999.0,99999.0,99999.0,3.1,-4.7,55.9,-0.7,0.0,69.80,-35.00   1,1.00,0.43,3.0,3.8,6.7
15,3,20,1830,X   ,57.4,3.6,8.3,1.8,99999.0,99999.0,99999.0,2.0,-4.0,63.7,-0.3,0.0,0.30,-59.90   1,0.91,0.45,3.0,3.8,6.7
15,3,20,1930,X   ,52.5,3.7,7.2,1.0,99999.0,99999.0,99999.0,1.1,-3.8,68.7,-0.2,0.0,0.00,-58.50   1,0.84,0.46,3.0,3.8,6.7
15,3,20,2030,X   ,50.7,4.1,6.3,0.4,99999.0,99999.0,99999.0,0.5,-3.6,73.0,-0.1,0.0,0.00,-58.30   1,0.78,0.47,3.0,3.8,6.7
15,3,20,2130,X   ,58.7,4.6,6.3,0.2,99999.0,99999.0,99999.0,0.1,-3.0,78.9,0.2,0.0,0.00,-56.30   1,0.71,0.49,3.0,3.8,6.7
15,3,20,2230,X   ,63.6,4.6,5.4,0.2,99999.0,99999.0,99999.0,-0.1,-2.4,83.6,0.6,0.0,0.00,-54.70   1,0.65,0.51,2.9,3.8,6.7
15,3,20,2330,X   ,76.7,4.5,4.7,0.3,99999.0,99999.0,99999.0,-0.3,-2.2,86.1,1.0,0.0,0.00,-49.60   1,0.60,0.52,2.9,3.8,6.7
15,3,20,2400,X   ,50.5,4.4,11.5,1.1,99999.0,99999.0,99999.0,1.5,-3.5,69.3,-0.8,0.0,165.10,77.90   1,1.01,0.47,2.7,3.7,6.7
16,3,20,30,X   ,94.5,4.9,5.9,0.2,99999.0,99999.0,99999.0,-0.6,-2.0,89.7,1.7,0.0,0.00,-39.70   1,0.51,0.53,2.8,3.8,6.7
16,3,20,130,X   ,97.1,5.0,2.4,0.2,99999.0,99999.0,99999.0,-0.6,-1.7,91.8,1.7,0.0,0.00,-30.70   1,0.44,0.54,2.7,3.8,6.7
16,3,20,230,X   ,105.5,5.0,5.9,0.4,99999.0,99999.0,99999.0,-0.7,-1.5,93.2,2.1,0.0,0.00,-23.20   1,0.39,0.55,2.6,3.8,6.7
16,3,20,330,X   ,126.0,5.0,5.6,0.0,99999.0,99999.0,99999.0,-1.0,-1.6,95.0,2.0,0.0,0.00,-17.00   1,0.37,0.54,2.6,3.8,6.7
16,3,20,430,X   ,134.2,5.1,4.6,-0.2,99999.0,99999.0,99999.0,-1.0,-2.2,91.5,1.5,0.0,0.00,-14.40   1,0.34,0.52,2.5,3.8,6.6
16,3,20,530,X   ,132.2,4.8,7.5,-0.4,99999.0,99999.0,99999.0,-0.6,-2.8,85.0,0.4,0.0,0.30,-11.50   1,0.28,0.50,2.4,3.8,6.7
16,3,20,630,X   ,142.0,3.2,12.1,-0.1,99999.0,99999.0,99999.0,-0.1,-2.8,81.8,0.0,0.0,24.90,7.30   1,0.28,0.50,2.3,3.8,6.7
16,3,20,730,X   ,138.8,3.2,10.5,0.4,99999.0,99999.0,99999.0,0.5,-2.2,81.0,-0.3,0.0,86.40,49.60   1,0.26,0.52,2.3,3.9,6.7
16,3,20,830,X   ,158.2,2.4,11.3,0.9,99999.0,99999.0,99999.0,1.3,-1.9,78.4,-0.8,0.0,64.10,43.30   1,0.29,0.53,2.2,3.9,6.7
16,3,20,930,X   ,181.6,2.7,10.4,1.0,99999.0,99999.0,99999.0,1.4,-0.8,84.0,-0.8,0.0,69.70,45.90   1,0.29,0.58,2.2,3.9,6.7
16,3,20,1030,X   ,178.0,2.5,10.8,0.4,99999.0,99999.0,99999.0,0.8,0.3,95.6,-0.8,0.2,88.30,58.90   1,0.23,0.63,2.1,3.9,6.7
16,3,20,1130,X   ,145.9,2.7,81.0,1.1,99999.0,99999.0,99999.0,1.6,0.3-499,51.8,-1.0,0.2,277.10,83.60   1,00.16-9999,9.00,2.1,3.9,6.7
16,3,20,1230,X   ,239.2 9999,9.0,81.0 999,99.0,99999.0,99999.0,99999.0 999,99.0   7,77.7   7,77.7 999,99.0,0.0,309.20,42.90   1,00.00-9999,9.00,2.1,3.9,6.7
16,3,20,1330,X   ,242.3,3.4,10.3,5.8,254.6,3.1,15.7,3.1,2.1,91.3,5.4,0.0,103.30,71.30,99.99,0.71,2.1,3.9,6.7
16,3,20,1430,C   ,250.1,3.3,10.7,5.8,253.5,3.3,14.5,3.3,2.0,89.6,5.0,0.0,106.10,71.70,99.95,0.71,2.2,3.9,6.7
16,3,20,1530,C   ,243.7,3.3,10.9,5.9,254.4,3.2,12.8,3.4,1.8,88.3,5.0,0.0,86.30,55.90,99.90,0.70,2.2,3.9,6.7
16,3,20,1630,D   ,241.3,3.4,10.2,6.2,245.1,3.3,12.4,3.4,1.9,88.2,5.5,0.0,40.20,23.80,99.88,0.70,2.2,3.9,6.7
16,3,20,1730,D   ,253.0,3.6,8.6,6.1,257.5,3.1,11.8,3.0,2.3,93.2,6.1,0.0,9.00,2.50,99.88,0.72,2.3,3.9,6.7
16,3,20,1830,D   ,249.1,3.4,8.6,5.8,250.2,2.8,11.3,2.8,2.5,96.6,6.1,0.0,0.00,-2.80,99.87,0.73,2.3,3.9,6.7
16,3,20,1930,D   ,246.1,3.3,8.4,5.9,242.2,2.8,10.4,2.8,2.7,97.8,6.2,0.0,0.00,-2.10,99.85,0.74,2.4,3.9,6.7
16,3,20,2030,D   ,259.5,4.1,8.0,6.0,262.0,3.3,11.4,2.9,2.7,97.0,6.2,0.0,0.00,-3.70,99.83,0.74,2.4,3.9,6.7
16,3,20,2130,D   ,273.7,4.3,9.3,6.0,276.2,3.5,11.5,2.8,2.4,95.7,6.3,0.0,0.00,-5.40,99.80,0.73,2.4,3.9,6.7
16,3,20,2230,D   ,272.8,4.0,11.6,5.8,275.6,3.2,11.5,2.7,2.0,93.5,6.3,0.0,0.00,-7.10,99.78,0.71,2.4,4.0,6.7
16,3,20,2330,D   ,265.4,4.0,7.9,5.6,268.6,3.3,11.1,2.6,2.1,94.5,5.9,0.0,0.00,-11.60,99.76,0.71,2.4,4.0,6.7
16,3,20,2400,X   ,190.9,3.8,21.7,3.0,99999.0,99999.0,99999.0,1.5,-0.0 -61,64.9,3.1,0.4,50.00,15.90   1,00.10-9999,9.00,2.3,3.9,6.7
17,3,20,30,D   ,259.0,4.5,7.2,5.3,262.0,3.5,11.1,2.5,2.1,95.4,5.5,0.0,0.00,-8.90,99.78,0.71,2.4,4.0,6.7
17,3,20,130,D   ,264.2,4.8,8.0,5.1,267.0,3.7,11.2,2.5,1.9,94.1,5.2,0.0,0.00,-8.20,99.80,0.70,2.4,4.0,6.7
17,3,20,230,D   ,273.4,4.7,9.4,5.1,273.2,3.6,10.9,2.7,1.6,91.2,4.9,0.0,0.00,-6.40,99.80,0.69,2.4,4.0,6.7
17,3,20,330,D   ,277.1,5.5,9.1,5.1,278.8,4.1,11.9,2.8,1.5,89.2,4.5,0.0,0.00,-12.10,99.80,0.68,2.4,4.0,6.7
17,3,20,430,D   ,278.8,4.7,10.4,4.6,276.4,3.4,12.6,2.5,1.5,91.2,4.2,0.0,0.00,-34.70,99.83,0.68,2.4,4.0,6.7
17,3,20,530,D   ,280.0,4.6,11.4,4.0,278.6,3.0,11.9,1.9,0.9,91.6,4.3,0.0,0.30,-39.40,99.86,0.65,2.4,4.0,6.6
17,3,20,630,D   ,295.8,6.6,11.0,3.1,296.4,4.9,13.1,1.3,-1.3,81.6,3.8,0.0,40.10,-13.80,99.92,0.56,2.4,4.0,6.7
17,3,20,730,C   ,312.0,6.0,11.4,2.8,311.4,4.8,15.4,1.1,-3.6,69.7,3.4,0.0,242.50,112.30   1,0.04,0.47,2.4,4.0,6.7
17,3,20,830,B   ,326.9,5.6,11.3,3.3,326.4,4.7,14.5,1.8,-4.4,62.3,3.1,0.0,449.50,253.90   1,0.20,0.44,2.4,4.0,6.7
17,3,20,930,B   ,331.0,4.6,19.2,4.2,329.6,4.0,21.8,2.6,-5.0,56.0,3.3,0.0,611.00,364.60   1,0.31,0.42,2.4,4.0,6.7
17,3,20,1030,B   ,334.0,3.7,19.4,5.1,328.9,3.4,29.0,3.6,-6.3,47.0,2.9,0.0,735.60,461.20   1,0.36,0.38,2.4,4.0,6.7
17,3,20,1130,A   ,328.7,3.0,26.6,6.1,332.1,3.0,35.1,4.8,-6.8,41.5,2.6,0.0,794.20,499.80   1,0.37,0.37,2.5,4.0,6.7
17,3,20,1230,A   ,326.7,2.6,30.5,7.3,323.7,2.9,36.0,6.1,-7.4,36.3,2.4,0.0,799.90,501.50   1,0.36,0.35,2.5,4.0,6.7
17,3,20,1330,A   ,275.0,2.6,34.2,7.8,270.7,2.9,35.4,7.0,-7.8,33.5,1.6,0.0,740.30,443.90   1,0.35,0.34,2.7,4.0,6.7
17,3,20,1430,B   ,300.0,2.0,50.6,8.4,292.2,2.5,37.6,7.6,-7.4,32.6,1.6,0.0,610.80,340.80   1,0.35,0.35,2.9,4.1,6.7
17,3,20,1530,B   ,226.3,2.4,43.1,8.7,236.4,2.8,30.6,8.0,-6.9,33.0,1.5,0.0,462.80,224.40   1,0.37,0.36,3.1,4.1,6.7
17,3,20,1630,C   ,142.7,2.2,33.1,8.7,143.3,2.4,35.0,8.1,-7.4,32.0,1.2,0.0,249.70,78.80   1,0.33,0.35,3.2,4.1,6.7
17,3,20,1730,C   ,99.6,4.5,8.8,6.8,101.7,3.8,10.5,5.9,-6.7,38.8,1.6,0.0,64.90,-37.40   1,0.29,0.37,3.4,4.0,6.7
17,3,20,1830,D   ,98.5,4.7,5.4,4.9,101.9,3.4,8.9,3.9,-7.8,41.0,2.0,0.0,0.30,-63.20   1,0.23,0.34,3.5,4.0,6.7
17,3,20,1930,E   ,101.6,4.0,3.0,4.0,93.5,2.5,6.8,3.0,-8.6,41.0,2.0,0.0,0.00,-50.80   1,0.23,0.32,3.5,4.0,6.7
17,3,20,2030,E   ,97.3,4.1,4.7,3.5,86.3,2.6,6.6,2.5,-9.6,39.4,1.9,0.0,0.00,-43.20   1,0.16,0.30,3.5,4.0,6.6
17,3,20,2130,D   ,101.1,4.9,3.0,3.3,93.2,2.7,8.2,2.2,-9.3,41.5,2.3,0.0,0.00,-20.60   1,0.14,0.30,3.5,4.0,6.6
17,3,20,2230,D   ,109.8,5.1,4.4,3.2,97.1,2.8,9.4,2.0,-7.9,46.9,2.3,0.0,0.00,-16.30   1,0.08,0.34,3.4,4.0,6.6
17,3,20,2330,D   ,108.3,4.5,5.7,3.3,93.7,2.7,8.8,2.4,-7.8,46.0,1.9,0.0,0.00,-15.20   1,0.04,0.34,3.3,4.0,6.6
17,3,20,2400,X   ,306.6,4.2,17.5,5.2,306.9,3.3,21.0,3.7,-4.7,57.2,2.9,0.0,241.70,121.30   1,0.13,0.45,2.8,4.0,6.7
18,3,20,30,E   ,126.1,3.7,11.6,3.5,103.7,2.1,13.9,2.6,-7.4,47.0,1.9,0.0,0.00,-13.60   1,0.06,0.35,3.3,4.0,6.6
18,3,20,130,E   ,132.4,3.4,8.2,3.8,109.8,2.0,15.4,2.9,-6.2,50.0,1.7,0.0,0.00,-13.20   1,0.07,0.38,3.2,4.0,6.6
18,3,20,230,D   ,110.2,3.3,9.2,3.8,87.9,2.2,8.7,3.1,-5.2,53.3,1.5,0.0,0.00,-11.80   1,0.02,0.42,3.2,4.0,6.6
18,3,20,330,D   ,101.4,4.7,4.2,3.6,90.9,2.8,8.1,2.8,-4.4,57.4,1.6,0.0,0.00,-21.40,99.94,0.44,3.1,4.0,6.6
