0,557,7,-1,2750,0.7983,99999,99999,99999,99999,0.000,-18.599,99999
98,0.81,6,85,0.356,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1830,0.3284,708.07,701.03,252.05,8.0742,0.0000,99999,99999
0,560,5,-1,2073,0.6836,99999,99999,99999,99999,0.000,-23.050,99999
98,0.82,3,86,0.305,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1845,0.1503,671.07,664.69,250.20,7.8927,0.0000,99999,99999
0,567,4,-1,411,0.5070,99999,99999,99999,99999,0.000,-22.446,99999
98,0.81,5,88,0.863,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1900,0.1771,726.60,719.40,251.47,8.0631,0.0000,99999,99999
0,571,5,0,9435,0.5223,99999,99999,99999,99999,0.000,-18.588,99999
98,0.81,0,89,0.521,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,1900,0.274,737.94,730.07,253.00,8.3670,0.0000,99999,99999
0,564,3,-1,0.117,0.628,99999,99999,99999,99999,0.0,-20.7,99999
9,8.8,2,   ,87.5,0.0750,3.7410,8.1900,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,1915,0.1934,762.41,757.07,248.23,6.7757,0.0000,99999,99999
0,570,8,0,9627,0.5409,99999,99999,99999,99999,0.000,-18.496,99999
98,0.79,7,89,0.247,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1930,0.1456,828.37,820.54,245.97,7.8756,0.0000,99999,99999
0,567,8,-1,331,0.5050,99999,99999,99999,99999,0.000,-22.716,99999
98,0.78,2,88,0.964,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,1945,0.0673,736.82,729.47,240.51,8.0893,0.0000,99999,99999
0,566,4,-1,663,0.4048,99999,99999,99999,99999,0.000,-22.473,99999
98,0.74,2,89,0.388,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,2000,0.1003,703.20,696.04,242.57,8.1776,0.0000,99999,99999
0,564,3,-1,1145,0.4479,99999,99999,99999,99999,0.000,-14.152,99999
98,0.75,2,89,0.254,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,2000,0.127,757.70,749.77,244.43,8.2868,0.0000,99999,99999
0,567,3,-1,0.044,0.475,99999,99999,99999,99999,0.0,-19.5,99999
9,8.7,7,   ,89.2,0.0720,3.7430,8.1900,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,2015,0.1433,719.09,711.70,243.41,8.2092,0.0000,99999,99999
0,566,2,-1,679,0.4754,99999,99999,99999,99999,0.000,-13.897,99999
98,0.75,7,89,0.268,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,2030,0.1562,742.21,736.58,243.63,7.0565,0.0000,99999,99999
0,571,3,0,9512,0.5134,99999,99999,99999,99999,0.000,-11.288,99999
98,0.76,5,89,0.269,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,2045,0.1220,700.06,691.25,240.84,9.0843,0.0000,99999,99999
0,571,4,0,9469,0.4916,99999,99999,99999,99999,0.000,-10.682,99999
98,0.75,5,89,0.556,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,2100,0.1246,734.73,728.07,241.19,7.7096,0.0000,99999,99999
0,571,2,0,9512,0.4919,99999,99999,99999,99999,0.000,-11.392,99999
98,0.75,1,89,0.658,99999,99999,99999,99999,     X ,111111001,11000011,110000
 H  ,1,2,20,2100,0.137,724.02,716.73,242.28,8.1298,0.0000,99999,99999
0,570,0,0,0.979,0.493,99999,99999,99999,99999,0.0,-11.8,99999
9,8.7,6,   ,89.4,0.0720,3.7470,8.1800,99999,     X ,111111001,11000011,111110
 M  ,1,2,20,2115,0.0947,729.62,722.99,238.31,7.7256,0.0000,99999,99999
0,571,5,0,9438,0.4579,99999,99999,99999,99999,0.000,-10.380,99999
98,0.72,0,89,0.995,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,2130,0.0975,690.22,684.15,231.49,7.5979,0.0000,99999,99999
0,572,5,0,9198,0.4607,99999,99999,99999,99999,0.000,-7.8004,99999
98,0.67,5,90,0.070,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,2145,0.1193,683.76,677.06,231.65,8.0213,0.0000,99999,99999
0,573,0,0,9107,0.4644,99999,99999,99999,99999,0.000,-12.061,99999
98,0.64,7,90,0.288,99999,99999,99999,99999,     X ,111111001,11000011,110000
 M  ,1,2,20,2200,0.1583,688.25,680.80,235.38,8.4288,0.0000,99999,99999
