 H  ,1,5,20,1300,16.580,343.61,310.58,186.48,25.114,0.0000,99999,99999
0,734,1,2,0.505,17.229,368.30,317.90,190.53,29.434,885.5,603.7,99999
9,9.7,4,   ,36.6,8.7800,8.4300,7.5200,99999,     B ,111111001,11111111,111110
 M  ,1,5,20,1315,16.969,362.53,333.61,203.09,22.875,0.0000,99999,99999
0,739,3,2,5945,17.622,360.20,305.95,203.70,31.435,902.66,611.95,99999
99,0.75,2,35,0.820,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,1330,17.157,461.88,437.57,182.61,18.582,0.0000,7.60,6.29
0,769,1,3,1628,17.800,422.35,379.70,198.15,25.739,856.15,574.33,0.00
99,0.75,6,37,0.197,99999,99999,99999,-15.495,     B ,111111111,11111111,1110001
 M  ,1,5,20,1345,17.287,485.36,443.86,204.70,23.684,0.0000,8.45,6.18
0,788,3,3,5061,18.022,446.52,393.00,206.96,28.043,841.67,566.66,0.00
99,0.76,6,37,0.371,99999,99999,99999,-16.563,     B ,111111111,11111111,1110001
 M  ,1,5,20,1400,17.233,457.15,449.59,195.60,10.417,0.0000,99999,99999
0,783,0,3,4136,17.883,445.77,426.87,196.67,16.678,708.19,457.95,99999
99,0.78,2,37,0.591,99999,99999,99999,99999,     B ,111111001,11111111,110000
 H  ,1,5,20,1400,17.162,441.73,411.27,196.13,21.270,0.0000,8.03,6.23
0,769,9,3,0.169,17.832,418.71,375.34,201.16,26.054,827.2,552.7,0.00
9,9.7,6,   ,37.0,9.0100,8.4500,7.5300,-16.029,     B ,111111331,11111111,3111113
 M  ,1,5,20,1415,17.488,428.36,386.25,213.24,25.394,0.0000,99999,99999
0,758,0,2,9610,18.225,402.29,347.14,225.39,29.992,639.79,417.22,99999
99,0.79,3,35,0.806,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,1430,17.435,401.74,391.47,198.90,12.955,0.0000,99999,99999
0,776,3,3,2948,18.106,397.57,378.88,208.14,17.566,532.42,337.36,99999
99,0.79,6,36,0.849,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,1445,17.491,460.27,426.46,201.52,21.953,0.0000,99999,99999
0,812,0,3,9332,18.076,457.72,416.20,212.21,24.396,467.57,296.65,99999
99,0.79,2,38,0.523,99999,99999,99999,99999,     B ,111111001,11111111,110000
 M  ,1,5,20,1500,17.432,431.86,422.17,209.30,12.132,0.0000,11.33,7.15
0,828,1,4,2139,18.139,389.46,372.97,213.92,16.665,430.17,275.34,0.00
99,0.77,5,39,0.082,99999,99999,99999,-7.271,     B ,111111111,11111111,1110001
 H  ,1,5,20,1500,17.462,430.56,404.57,205.69,19.899,0.0000,11.33,7.15
0,793,6,3,0.601,18.137,411.76,376.56,214.62,22.809,517.5,331.6,0.00
9,9.7,9,   ,37.6,9.2600,8.4700,7.5400,-7.271,     B ,111111331,11111111,3111113
 M  ,1,5,20,1515,17.376,428.71,420.20,196.00,11.410,0.0000,99999,99999
0,804,0,3,7992,17.852,413.28,402.12,209.61,13.309,308.50,195.33,99999
99,0.75,2,38,0.736,99999,99999,99999,99999,     C ,111111001,11111111,110000
 M  ,1,5,20,1530,17.114,370.10,358.97,180.14,14.047,0.0000,15.46,10.00
0,822,6,4,1237,17.512,327.39,312.31,182.95,17.381,149.55,86.645,0.00
99,0.73,7,40,0.485,99999,99999,99999,-2.096,     C ,111111111,11111111,1110001
 M  ,1,5,20,1545,17.019,403.32,396.04,170.22,10.880,0.0000,66.58,24.50
0,836,3,4,3565,17.335,340.06,328.33,176.21,15.041,76.352,37.488,1.67
99,0.70,6,41,0.452,99999,99999,99999,-0.492,     C ,111111111,11111111,1110001
